x,y,h,z,h_z,t
-1320000,210000,413.8,9267.19552189591,-8853.39552189591,580
-1320000,220000,159.2,8517.477498086517,-8358.277498086516,580
-1320000,230000,157.9,7998.399160600742,-7840.4991606007425,580
-1320000,240000,110.0,7792.412313212791,-7682.412313212791,580
-1320000,250000,127.0,7805.914994458187,-7678.914994458187,580
-1310000,60000,96.5,14990.273162776533,-14893.773162776533,580
-1310000,70000,571.0,14245.710981538816,-13674.710981538816,580
-1310000,80000,100.7,13814.471707418976,-13713.771707418975,580
-1310000,90000,34.2,13461.088494963395,-13426.888494963394,580
-1310000,100000,8.8,13219.190591255581,-13210.390591255582,580
-1310000,110000,35.0,12950.274404784632,-12915.274404784632,580
-1310000,120000,63.4,12498.292133407984,-12434.892133407984,580
-1310000,130000,939.6,11880.49530353038,-10940.89530353038,580
-1310000,140000,702.0,11168.400623555543,-10466.400623555543,580
-1310000,150000,510.0,10653.606720002395,-10143.606720002395,580
-1310000,160000,585.0,10533.689143760019,-9948.689143760019,580
-1310000,170000,102.1,10674.689632064767,-10572.589632064766,580
-1310000,180000,107.5,10856.55803161267,-10749.05803161267,580
-1310000,190000,402.0,10930.67070733333,-10528.67070733333,580
-1310000,200000,571.0,10484.149342622806,-9913.149342622806,580
-1310000,210000,751.5,9717.724360515565,-8966.224360515565,580
-1310000,220000,101.8,8825.601645009881,-8723.801645009882,580
-1310000,230000,38.7,8104.293345550634,-8065.593345550634,580
-1310000,240000,16.4,7826.704354849761,-7810.304354849762,580
-1310000,250000,296.8,7807.559103689147,-7510.759103689147,580
-1310000,260000,13.4,8327.505450830693,-8314.105450830693,580
-1300000,70000,199.0,15125.329822691083,-14926.329822691083,580
-1300000,80000,36.9,14581.831393541801,-14544.931393541801,580
-1300000,90000,2.0,14103.280903109848,-14101.280903109848,580
-1300000,110000,2.4,13523.667300976706,-13521.267300976706,580
-1300000,120000,22.8,13137.15255701895,-13114.35255701895,580
-1300000,130000,132.4,12520.160117661231,-12387.760117661232,580
-1300000,140000,190.9,11745.606121369336,-11554.706121369336,580
-1300000,150000,1001.0,11111.575638323335,-10110.575638323335,580
-1300000,160000,402.6,10914.523875805118,-10511.923875805118,580
-1300000,170000,220.0,10995.299162450296,-10775.299162450296,580
-1300000,180000,370.0,11270.604495977723,-10900.604495977723,580
-1300000,190000,705.0,11518.881788717319,-10813.881788717319,580
-1300000,200000,591.0,11068.262667290068,-10477.262667290068,580
-1300000,210000,997.2,10210.190011871977,-9212.990011871976,580
-1300000,220000,465.2,9245.454159735238,-8780.254159735237,580
-1300000,230000,247.0,8434.252023955758,-8187.252023955758,580
-1300000,240000,74.7,7964.806434886507,-7890.1064348865075,580
-1300000,250000,10.3,7920.226134777138,-7909.926134777138,580
-1300000,260000,6.4,8394.300710843549,-8387.900710843549,580
-1290000,60000,103.0,16573.442786544227,-16470.442786544227,580
-1290000,70000,184.3,15824.492132978015,-15640.192132978016,580
-1290000,80000,2.9,15213.399079663295,-15210.499079663296,580
-1290000,120000,3.4,13649.120836633472,-13645.720836633473,580
-1290000,130000,10.2,13105.292775071284,-13095.092775071284,580
-1290000,140000,38.8,12344.963125037386,-12306.163125037387,580
-1290000,150000,471.1,11522.319691844987,-11051.219691844986,580
-1290000,160000,376.4,11147.550368499824,-10771.150368499824,580
-1290000,170000,78.0,11180.844517632439,-11102.844517632439,580
-1290000,180000,539.3,11564.244217327907,-11024.944217327908,580
-1290000,190000,514.6,11872.757064844065,-11358.157064844065,580
-1290000,200000,632.8,11567.806018093155,-10935.006018093156,580
-1290000,210000,445.2,10625.389389113838,-10180.189389113837,580
-1290000,220000,723.0,9688.7441415548,-8965.7441415548,580
-1290000,230000,416.0,8961.560759607582,-8545.560759607582,580
-1290000,240000,250.3,8409.239692630164,-8158.939692630164,580
-1290000,250000,432.8,8306.3959192096,-7873.595919209601,580
-1290000,260000,424.5,8669.657528352293,-8245.157528352293,580
-1290000,270000,40.6,9580.794981790175,-9540.194981790175,580
-1280000,60000,1.1,17090.863434543884,-17089.763434543886,580
-1280000,70000,140.6,16333.202815627195,-16192.602815627195,580
-1280000,140000,-1.3,12849.585730612216,-12850.885730612215,580
-1280000,150000,-0.6,11821.602291248211,-11822.202291248212,580
-1280000,160000,0.9,11232.245710506068,-11231.345710506068,580
-1280000,170000,7.2,11271.460843958963,-11264.260843958962,580
-1280000,180000,52.4,11666.737981682387,-11614.337981682387,580
-1280000,190000,360.6,11945.495204037796,-11584.895204037795,580
-1280000,200000,244.5,11719.288822716986,-11474.788822716986,580
-1280000,210000,1095.9,10884.029780538054,-9788.129780538055,580
-1280000,220000,790.0,9948.875057086052,-9158.875057086052,580
-1280000,230000,194.8,9363.08475548099,-9168.28475548099,580
-1280000,240000,200.0,9008.183910449423,-8808.183910449423,580
-1280000,250000,660.0,8941.318170190309,-8281.318170190309,580
-1280000,260000,536.0,9074.977183140736,-8538.977183140736,580
-1280000,270000,23.6,9620.678389375627,-9597.078389375627,580
-1270000,100000,11.7,15311.04372560968,-15299.343725609679,580
-1270000,120000,3.3,14592.984604428912,-14589.684604428912,580
-1270000,140000,-1.7,13426.896557602784,-13428.596557602785,580
-1270000,150000,0.5,12345.66431355792,-12345.16431355792,580
-1270000,160000,6.2,11324.91998209218,-11318.71998209218,580
-1270000,170000,9.0,11115.52587029084,-11106.52587029084,580
-1270000,180000,29.8,11468.297678032384,-11438.497678032385,580
-1270000,190000,463.2,11845.516893508351,-11382.31689350835,580
-1270000,200000,352.9,11604.267844207016,-11251.367844207016,580
-1270000,210000,778.2,10770.29725014039,-9992.097250140388,580
-1270000,220000,589.0,10041.114198186153,-9452.114198186153,580
-1270000,230000,486.4,9678.636578442012,-9192.236578442013,580
-1270000,240000,760.0,9530.026504902306,-8770.026504902306,580
-1270000,250000,881.0,9563.769643057476,-8682.769643057476,580
-1270000,260000,434.3,9657.966704382869,-9223.66670438287,580
-1270000,270000,118.4,9854.245563220164,-9735.845563220164,580
-1270000,280000,6.1,10213.124496694467,-10207.024496694467,580
-1260000,120000,33.0,14992.604208192324,-14959.604208192324,580
-1260000,130000,1.6,14656.3067896103,-14654.7067896103,580
-1260000,140000,0.7,14015.113923329625,-14014.413923329625,580
-1260000,150000,4.2,12833.215278869016,-12829.015278869016,580
-1260000,160000,14.6,11538.561344186568,-11523.961344186568,580
-1260000,170000,20.8,10952.912961430275,-10932.112961430275,580
-1260000,180000,28.7,11084.821052267878,-11056.121052267878,580
-1260000,190000,231.2,11449.21436325161,-11218.01436325161,580
-1260000,200000,539.0,11016.087594257824,-10477.087594257824,580
-1260000,210000,1340.7,10270.269601041311,-8929.56960104131,580
-1260000,220000,742.0,9960.065239097008,-9218.065239097008,580
-1260000,230000,1179.1,9879.357500198561,-8700.25750019856,580
-1260000,240000,1359.2,9977.223609037545,-8618.023609037544,580
-1260000,250000,756.3,10205.771731243873,-9449.471731243873,580
-1260000,260000,511.2,10344.126290721477,-9832.926290721476,580
-1260000,270000,311.0,10389.031794255563,-10078.031794255563,580
-1260000,280000,107.1,10480.775431102891,-10373.67543110289,580
-1260000,290000,11.7,10699.481271128845,-10687.781271128844,580
-1250000,80000,48.7,16653.61787031322,-16604.91787031322,580
-1250000,110000,8.5,15498.250819999153,-15489.750819999153,580
-1250000,120000,11.3,15276.1585126,-15264.858512600002,580
-1250000,130000,33.7,15054.27813670699,-15020.578136706989,580
-1250000,140000,70.8,14506.126493238193,-14435.326493238194,580
-1250000,150000,28.1,13327.580452763874,-13299.480452763873,580
-1250000,160000,41.4,11728.720024980084,-11687.320024980085,580
-1250000,170000,154.8,10723.183368692798,-10568.3833686928,580
-1250000,180000,60.7,10428.310446525957,-10367.610446525956,580
-1250000,190000,693.8,10422.76353486685,-9728.96353486685,580
-1250000,200000,702.3,9947.151873973575,-9244.851873973575,580
-1250000,210000,827.7,9625.506131927084,-8797.806131927084,580
-1250000,220000,1013.6,9694.540773086776,-8680.940773086775,580
-1250000,230000,1034.0,9984.155476550566,-8950.155476550566,580
-1250000,240000,1749.0,10357.404859562928,-8608.404859562928,580
-1250000,250000,2241.0,10812.599248699207,-8571.599248699207,580
-1250000,260000,787.7,11101.659439388546,-10313.959439388545,580
-1250000,270000,1179.0,11135.844346074713,-9956.844346074713,580
-1250000,280000,322.0,11057.073311448214,-10735.073311448214,580
-1250000,290000,20.8,11111.708377980558,-11090.908377980559,580
-1250000,300000,1.9,11213.168176021301,-11211.268176021302,580
-1240000,80000,29.8,16529.80408411323,-16500.004084113232,580
-1240000,100000,93.5,15658.580486515904,-15565.080486515904,580
-1240000,110000,8.3,15449.878311838966,-15441.578311838966,580
-1240000,120000,25.5,15326.758830099076,-15301.258830099076,580
-1240000,130000,46.4,15207.16880641723,-15160.76880641723,580
-1240000,140000,137.1,14813.180619898234,-14676.080619898234,580
-1240000,150000,67.7,13555.802808073075,-13488.102808073074,580
-1240000,160000,277.6,11922.244998807137,-11644.644998807136,580
-1240000,170000,92.3,10500.215864394724,-10407.915864394725,580
-1240000,180000,194.9,9653.386126271944,-9458.486126271944,580
-1240000,190000,300.6,9233.414775458084,-8932.814775458084,580
-1240000,200000,469.4,8975.469671130584,-8506.069671130585,580
-1240000,210000,542.6,8970.143815279667,-8427.543815279667,580
-1240000,220000,793.4,9368.468700484003,-8575.068700484004,580
-1240000,230000,1030.8,10091.845068331275,-9061.045068331276,580
-1240000,240000,1473.1,10730.410790341572,-9257.310790341571,580
-1240000,250000,1425.8,11355.559497898605,-9929.759497898605,580
-1240000,260000,977.5,11911.432101411985,-10933.932101411985,580
-1240000,270000,745.0,12013.50575090502,-11268.50575090502,580
-1240000,280000,493.1,11874.563513812811,-11381.46351381281,580
-1240000,290000,92.8,11858.9951892499,-11766.1951892499,580
-1240000,300000,7.0,12121.958582206733,-12114.958582206733,580
-1240000,310000,43.2,12221.322139507105,-12178.122139507104,580
-1230000,90000,2.4,15509.561713194204,-15507.161713194204,580
-1230000,100000,156.8,15225.082155180216,-15068.282155180217,580
-1230000,110000,138.4,15119.179171251988,-14980.779171251988,580
-1230000,120000,161.7,15103.842243322468,-14942.142243322467,580
-1230000,130000,73.6,15056.953819027822,-14983.353819027821,580
-1230000,140000,245.4,14739.939834964365,-14494.539834964366,580
-1230000,150000,291.5,13775.970924180187,-13484.470924180187,580
-1230000,160000,236.1,12077.69395216145,-11841.59395216145,580
-1230000,170000,122.1,10400.385755264868,-10278.285755264867,580
-1230000,180000,348.6,9263.74191273564,-8915.14191273564,580
-1230000,190000,371.7,8771.403906139823,-8399.703906139823,580
-1230000,200000,414.7,8607.112965283857,-8192.412965283856,580
-1230000,210000,725.4,8684.115812399445,-7958.715812399445,580
-1230000,220000,1215.1,9119.686698221962,-7904.586698221961,580
-1230000,230000,1157.3,10017.467900140411,-8860.167900140412,580
-1230000,240000,1076.5,10883.976043848592,-9807.476043848592,580
-1230000,250000,1293.0,11634.962007022186,-10341.962007022186,580
-1230000,260000,1127.8,12493.68554739732,-11365.88554739732,580
-1230000,270000,553.0,13013.0795054722,-12460.0795054722,580
-1230000,280000,168.3,12959.725739995565,-12791.425739995566,580
-1230000,290000,84.3,12859.691530830607,-12775.391530830608,580
-1230000,300000,27.3,13118.855881588348,-13091.555881588349,580
-1230000,310000,421.3,13098.516238901399,-12677.2162389014,580
-1230000,320000,53.0,11750.90977362435,-11697.90977362435,580
-1230000,330000,57.9,9738.206090481024,-9680.306090481025,580
-1230000,340000,35.5,8815.193118699413,-8779.693118699413,580
-1230000,350000,25.0,8613.977003700766,-8588.977003700766,580
-1230000,360000,126.8,9052.236620980491,-8925.436620980492,580
-1220000,90000,19.8,14761.546476996806,-14741.746476996806,580
-1220000,100000,19.4,14554.859030487618,-14535.459030487618,580
-1220000,110000,210.2,14522.625928391006,-14312.425928391005,580
-1220000,120000,500.4,14533.083991720106,-14032.683991720107,580
-1220000,130000,330.8,14428.415060020068,-14097.615060020069,580
-1220000,140000,246.0,14245.532022070194,-13999.532022070194,580
-1220000,150000,447.2,13488.798507203765,-13041.598507203764,580
-1220000,160000,281.4,12224.493958437195,-11943.093958437195,580
-1220000,170000,500.7,10686.51346028588,-10185.813460285879,580
-1220000,180000,222.5,9423.508155736348,-9201.008155736348,580
-1220000,190000,428.0,8728.403905184025,-8300.403905184025,580
-1220000,200000,511.3,8488.709960906242,-7977.409960906242,580
-1220000,210000,917.0,8552.98750072995,-7635.987500729951,580
-1220000,220000,782.1,8927.29505419966,-8145.195054199659,580
-1220000,230000,1140.8,9731.42527731044,-8590.62527731044,580
-1220000,240000,1020.0,10567.379561562646,-9547.379561562646,580
-1220000,250000,791.1,11541.273693534515,-10750.173693534514,580
-1220000,260000,1323.0,12760.750387224754,-11437.750387224754,580
-1220000,270000,975.0,14054.293391946732,-13079.293391946732,580
-1220000,280000,731.0,14309.719062364831,-13578.719062364831,580
-1220000,290000,69.6,14105.894999750928,-14036.294999750928,580
-1220000,300000,15.2,14091.76532021151,-14076.56532021151,580
-1220000,310000,36.4,13835.994068229873,-13799.594068229873,580
-1220000,320000,114.5,12134.281036650336,-12019.781036650336,580
-1220000,330000,22.7,9721.91211935467,-9699.21211935467,580
-1220000,350000,203.7,8074.082003296967,-7870.382003296967,580
-1220000,360000,92.0,8595.251752016251,-8503.251752016251,580
-1220000,370000,205.4,8967.926919915955,-8762.526919915956,580
-1210000,90000,44.7,13970.407155013168,-13925.707155013168,580
-1210000,100000,101.5,13690.018744053828,-13588.518744053828,580
-1210000,110000,454.0,13658.479378727438,-13204.479378727438,580
-1210000,120000,700.0,13534.231664774485,-12834.231664774485,580
-1210000,130000,861.0,13310.491577450894,-12449.491577450894,580
-1210000,140000,516.4,13241.527105828749,-12725.12710582875,580
-1210000,150000,678.4,13120.729099795264,-12442.329099795264,580
-1210000,160000,351.6,12483.062210643802,-12131.462210643802,580
-1210000,170000,709.6,11073.072877563618,-10363.472877563618,580
-1210000,180000,807.2,9822.783629901554,-9015.583629901554,580
-1210000,190000,598.0,8870.7677613379,-8272.7677613379,580
-1210000,200000,615.1,8529.335870887813,-7914.235870887813,580
-1210000,210000,1119.0,8574.214575806565,-7455.214575806565,580
-1210000,220000,1205.0,8848.248717400076,-7643.248717400076,580
-1210000,230000,788.9,9433.598409613585,-8644.698409613586,580
-1210000,240000,847.9,10312.360658612637,-9464.460658612637,580
-1210000,250000,696.8,11364.696916169902,-10667.896916169902,580
-1210000,260000,889.0,12595.916412673369,-11706.916412673369,580
-1210000,270000,822.0,14689.985228231779,-13867.985228231779,580
-1210000,280000,270.0,15649.315625200416,-15379.315625200416,580
-1210000,290000,83.3,15413.339669667312,-15330.039669667312,580
-1210000,300000,5.5,14878.435179175052,-14872.935179175052,580
-1210000,330000,326.0,9976.1306680482,-9650.1306680482,580
-1210000,360000,191.0,8203.088122740555,-8012.088122740555,580
-1210000,370000,109.6,8565.503420991128,-8455.903420991128,580
-1200000,80000,2.7,13950.721027154255,-13948.021027154255,580
-1200000,90000,0.0,13081.026611860349,-13081.026611860349,580
-1200000,100000,248.3,12624.631141302234,-12376.331141302235,580
-1200000,110000,107.9,12533.285023863318,-12425.385023863319,580
-1200000,120000,385.0,12333.742402141306,-11948.742402141306,580
-1200000,130000,1011.0,11875.696574223794,-10864.696574223794,580
-1200000,140000,456.6,12121.33587882999,-11664.73587882999,580
-1200000,150000,795.3,12818.82329194416,-12023.52329194416,580
-1200000,160000,621.8,12704.016237545891,-12082.216237545892,580
-1200000,170000,380.1,11654.622216793601,-11274.5222167936,580
-1200000,180000,906.9,10207.520868856669,-9300.62086885667,580
-1200000,190000,1011.2,8997.074696054744,-7985.874696054744,580
-1200000,200000,1516.0,8739.351454997272,-7223.3514549972715,580
-1200000,210000,1122.0,8921.827270905998,-7799.827270905998,580
-1200000,220000,1191.0,9316.322562242136,-8125.322562242136,580
-1200000,230000,754.6,9872.417974459326,-9117.817974459325,580
-1200000,240000,738.2,10618.446577523637,-9880.246577523636,580
-1200000,250000,1100.8,11417.024617963221,-10316.224617963222,580
-1200000,260000,912.8,12344.688831453006,-11431.888831453007,580
-1200000,270000,369.0,14317.300471706087,-13948.300471706087,580
-1200000,280000,109.9,15791.355210340207,-15681.455210340207,580
-1200000,290000,18.8,15782.549937378453,-15763.749937378454,580
-1200000,300000,1.8,14898.018119008415,-14896.218119008416,580
