x,y,depth0,depth500,depth800,depth1000
-1585000,185000,46.15999297857907,68.67782349878786,104.3197597682302,105.82223055938542
-1585000,190000,32.64194031032467,44.28461204787013,49.850727996641865,68.87232692230906
-1585000,195000,33.985630120534886,43.414407303579225,49.4301297092704,65.00924873029511
-1585000,200000,37.19863398807003,50.39732515827548,66.91152444317893,75.00430681652918
-1585000,205000,33.99276709448846,43.83545143933725,50.798208470048166,66.73664012233418
-1585000,210000,44.48037523772693,57.921341911710016,77.30159410908554,90.40187410312257
-1585000,215000,56.85222311081253,77.15758279120033,109.95284001874359,110.7167951629115
-1585000,220000,47.817663585268384,60.887979592381726,81.40040989263058,104.77269986635082
-1585000,225000,39.78338957283964,51.31801453867752,70.52026217133032,75.47796289215685
-1585000,230000,29.2248584850076,36.57709801835267,47.14945006870707,64.14075180092267
-1585000,235000,26.56734001770789,44.2897358208934,53.435120252265506,64.7307143911076
-1585000,240000,25.210030112965597,50.779426735782735,70.32681034183257,80.40835521810386
-1585000,245000,27.38883414030723,50.73131676808654,61.76785151817407,72.05342315376862
-1585000,260000,28.892008223349436,52.43388700463413,65.80641575589553,81.39742477256537
-1580000,40000,25.448362570854712,32.70628919538454,35.293787055478745,34.69892754396314
-1580000,45000,44.791711151084904,43.91162144078643,62.474858051711124,68.88213829608111
-1580000,50000,37.582317998145086,50.7757292347988,74.91969033887912,73.02449960004796
-1580000,55000,28.916817571112773,38.77306343837854,43.866773405388955,61.03517618217879
-1580000,60000,27.46749735649496,33.798544712645224,38.05145866708346,56.11544274974188
-1580000,65000,66.31934701504723,72.19588250379948,90.06930514400622,85.97926717648009
-1580000,70000,53.11630715906517,73.32126012547826,85.03836086910395,79.20256660482937
-1580000,75000,62.15086352334626,66.94114617329771,81.08189437149059,77.03162117371281
