x,y,h_z,age
-800000,570000,-1750,0.07035
-800000,575000,-1750,0.07035
-800000,580000,-1750,1.287
-800000,585000,-1750,0.00585
-800000,590000,-1750,2.19
-800000,595000,-1750,4.913
-800000,600000,-1750,4.913
-800000,605000,-1750,4.913
-800000,610000,-1750,11.608
-800000,615000,-1750,11.608
-800000,620000,-1750,0.07035
-800000,625000,-1750,0.07035
-800000,630000,-1750,11.608
-800000,635000,-1750,0.4515
-800000,640000,-1750,0.07035
-800000,645000,-1750,1.287
-800000,650000,-1750,1.287
-800000,655000,-1750,0.4515
-800000,660000,-1750,0.4515
-800000,665000,-1750,17.130000000000003
-800000,670000,-1750,11.608
-800000,675000,-1750,11.608
-800000,705000,-1750,11.608
-800000,710000,-1750,17.130000000000003
-800000,780000,-1750,0.00585
-800000,785000,-1750,0.00585
-800000,790000,-1750,0.00585
-800000,795000,-1750,4.913
-800000,800000,-1750,0.00585
-800000,805000,-1750,0.00585
-800000,810000,-1750,0.00585
-800000,865000,-1750,4.913
-800000,870000,-1750,4.913
-800000,875000,-1750,4.913
-800000,880000,-1750,4.913
-800000,885000,-1750,0.07035
-800000,890000,-1750,1.29
-800000,895000,-1750,1.287
-800000,900000,-1750,1.287
-800000,925000,-1750,11.608
-800000,930000,-1750,2.19
-800000,935000,-1750,4.913
-800000,940000,-1750,4.913
-795000,415000,-1750,0.00585
-795000,420000,-1750,0.00585
-795000,425000,-1750,0.00585
-795000,430000,-1750,0.00585
-795000,435000,-1750,255.5
-795000,440000,-1750,0.00585
-795000,445000,-1750,0.00585
-795000,450000,-1750,4.913
-795000,455000,-1750,4.913
-795000,460000,-1750,1.3545
-795000,465000,-1750,1.3545
-795000,470000,-1750,266.025
-795000,475000,-1750,112.75
-795000,480000,-1750,327.825
-795000,485000,-1750,0.00585
-795000,490000,-1750,0.00585
-795000,495000,-1750,0.00585
-795000,500000,-1750,0.07035
-795000,505000,-1750,11.608
-795000,510000,-1750,0.07035
-795000,515000,-1750,0.00585
-795000,520000,-1750,0.07035
-795000,525000,-1750,0.07035
-795000,530000,-1750,0.07035
-795000,535000,-1750,0.07035
-795000,540000,-1750,0.07035
-795000,545000,-1750,0.07035
-795000,550000,-1750,0.07035
-795000,555000,-1750,0.07035
-795000,560000,-1750,0.07035
-795000,565000,-1750,0.00585
-795000,570000,-1750,0.00585
-795000,575000,-1750,0.00585
-795000,580000,-1750,17.130000000000003
-795000,585000,-1750,4.913
-795000,590000,-1750,0.00585
-795000,595000,-1750,4.913
-795000,600000,-1750,2.19
-795000,605000,-1750,2.19
-795000,610000,-1750,4.913
-795000,615000,-1750,92.05
-795000,620000,-1750,0.07035
-795000,625000,-1750,0.00585
-795000,630000,-1750,0.07035
-795000,635000,-1750,0.4515
-795000,640000,-1750,0.07035
-795000,645000,-1750,1.287
-795000,650000,-1750,0.4515
-795000,655000,-1750,0.4515
-795000,660000,-1750,0.4515
-795000,665000,-1750,17.130000000000003
-795000,670000,-1750,17.130000000000003
-795000,675000,-1750,17.130000000000003
-795000,680000,-1750,11.608
-795000,685000,-1750,11.608
-795000,710000,-1750,17.130000000000003
-795000,715000,-1750,17.130000000000003
-795000,720000,-1750,17.130000000000003
-795000,725000,-1750,17.130000000000003
-795000,775000,-1750,0.00585
-795000,780000,-1750,0.07035
-795000,785000,-1750,0.07035
-795000,790000,-1750,4.913
-795000,795000,-1750,0.00585
-795000,800000,-1750,0.00585
-795000,805000,-1750,0.00585
-795000,810000,-1750,0.00585
-795000,865000,-1750,11.608
-795000,870000,-1750,0.00585
-795000,875000,-1750,0.00585
-795000,880000,-1750,4.913
-795000,885000,-1750,1.29
-795000,890000,-1750,1.29
-795000,895000,-1750,1.287
-795000,900000,-1750,1.287
-795000,905000,-1750,1.287
-795000,915000,-1750,11.608
-795000,920000,-1750,11.608
-795000,925000,-1750,11.608
-795000,930000,-1750,11.608
-795000,935000,-1750,2.19
-795000,940000,-1750,2.19
-790000,415000,-1750,0.00585
-790000,420000,-1750,246.95
-790000,425000,-1750,246.95
-790000,430000,-1750,246.95
-790000,435000,-1750,246.95
-790000,440000,-1750,266.025
-790000,445000,-1750,0.00585
-790000,450000,-1750,4.913
-790000,455000,-1750,255.5
-790000,460000,-1750,255.5
-790000,465000,-1750,266.025
-790000,470000,-1750,285.92499999999995
-790000,475000,-1750,328.9
-790000,480000,-1750,376.1
-790000,485000,-1750,327.825
-790000,490000,-1750,11.608
-790000,495000,-1750,4.913
-790000,500000,-1750,11.608
-790000,505000,-1750,11.608
-790000,510000,-1750,11.608
-790000,515000,-1750,11.608
-790000,520000,-1750,4.913
-790000,525000,-1750,0.00585
-790000,530000,-1750,0.00585
-790000,535000,-1750,0.00585
-790000,540000,-1750,0.00585
-790000,545000,-1750,0.07035
-790000,550000,-1750,0.07035
-790000,555000,-1750,0.07035
-790000,560000,-1750,0.07035
-790000,565000,-1750,0.00585
-790000,570000,-1750,0.00585
-790000,575000,-1750,0.00585
-790000,580000,-1750,1.287
-790000,585000,-1750,4.913
-790000,590000,-1750,1.29
-790000,595000,-1750,4.913
-790000,600000,-1750,4.913
-790000,605000,-1750,4.913
-790000,610000,-1750,17.130000000000003
-790000,615000,-1750,17.130000000000003
-790000,620000,-1750,0.07035
-790000,625000,-1750,0.07035
-790000,630000,-1750,1.287
-790000,635000,-1750,0.00585
-790000,640000,-1750,0.07035
-790000,645000,-1750,0.07035
-790000,650000,-1750,0.4515
-790000,655000,-1750,0.4515
-790000,660000,-1750,17.130000000000003
-790000,665000,-1750,0.4515
-790000,670000,-1750,17.130000000000003
-790000,675000,-1750,0.00585
-790000,680000,-1750,0.07035
-790000,685000,-1750,11.608
-790000,710000,-1750,17.130000000000003
-790000,715000,-1750,17.130000000000003
-790000,720000,-1750,17.130000000000003
-790000,725000,-1750,17.130000000000003
-790000,730000,-1750,145.55
-790000,735000,-1750,17.130000000000003
-790000,775000,-1750,0.07035
-790000,780000,-1750,11.608
-790000,785000,-1750,4.913
-790000,790000,-1750,1.287
-790000,795000,-1750,4.913
-790000,800000,-1750,1.3545
-790000,805000,-1750,0.00585
-790000,810000,-1750,0.00585
-790000,865000,-1750,4.913
-790000,870000,-1750,0.07035
-790000,875000,-1750,4.913
-790000,880000,-1750,4.913
-790000,885000,-1750,1.29
-790000,890000,-1750,0.07035
-790000,895000,-1750,0.07035
-790000,900000,-1750,0.4515
-790000,905000,-1750,0.07035
-790000,910000,-1750,0.0645
-790000,915000,-1750,24.130000000000003
-790000,920000,-1750,11.608
-790000,925000,-1750,11.608
-790000,930000,-1750,11.608
-790000,935000,-1750,2.19
-790000,940000,-1750,0.0645
-790000,945000,-1750,11.608
-785000,410000,-1750,246.95
-785000,415000,-1750,246.95
-785000,420000,-1750,187.7
-785000,425000,-1750,168.8
-785000,430000,-1750,246.95
-785000,435000,-1750,246.95
-785000,440000,-1750,246.95
-785000,445000,-1750,255.5
-785000,450000,-1750,255.5
-785000,455000,-1750,266.025
-785000,460000,-1750,266.025
-785000,465000,-1750,112.75
-785000,470000,-1750,112.75
-785000,475000,-1750,112.75
-785000,480000,-1750,376.1
-785000,485000,-1750,327.825
-785000,490000,-1750,452.29999999999995
-785000,495000,-1750,327.825
-785000,500000,-1750,112.75
-785000,505000,-1750,112.75
-785000,510000,-1750,0.00585
-785000,515000,-1750,4.913
-785000,520000,-1750,0.00585
-785000,525000,-1750,452.29999999999995
-785000,530000,-1750,0.00585
-785000,535000,-1750,112.75
-785000,540000,-1750,425.85
-785000,545000,-1750,341.04999999999995
-785000,550000,-1750,341.04999999999995
-785000,555000,-1750,165.7
-785000,560000,-1750,165.7
-785000,565000,-1750,0.00585
-785000,570000,-1750,1.287
-785000,575000,-1750,1.287
-785000,580000,-1750,1.29
-785000,585000,-1750,1.29
-785000,590000,-1750,0.00585
-785000,595000,-1750,1.29
-785000,600000,-1750,0.07035
-785000,605000,-1750,0.07035
-785000,610000,-1750,0.07035
-785000,615000,-1750,0.00585
-785000,620000,-1750,11.608
-785000,625000,-1750,0.07035
-785000,630000,-1750,0.07035
-785000,635000,-1750,4.913
-785000,640000,-1750,4.913
-785000,645000,-1750,4.913
-785000,650000,-1750,0.4515
-785000,655000,-1750,11.608
-785000,660000,-1750,0.4515
-785000,665000,-1750,0.4515
-785000,670000,-1750,11.608
-785000,675000,-1750,11.608
-785000,680000,-1750,0.00585
-785000,710000,-1750,11.608
-785000,715000,-1750,17.130000000000003
-785000,720000,-1750,1.3545
-785000,725000,-1750,11.608
-785000,730000,-1750,11.608
-785000,735000,-1750,11.608
-785000,740000,-1750,4.913
-785000,775000,-1750,11.608
-785000,780000,-1750,11.608
-785000,785000,-1750,4.913
-785000,790000,-1750,4.913
-785000,795000,-1750,4.913
-785000,800000,-1750,0.00585
-785000,860000,-1750,0.00585
-785000,865000,-1750,11.608
-785000,870000,-1750,11.608
-785000,875000,-1750,4.913
-785000,880000,-1750,0.07035
-785000,885000,-1750,0.07035
-785000,890000,-1750,0.4515
-785000,895000,-1750,1.287
-785000,900000,-1750,1.29
-785000,905000,-1750,0.07035
-785000,910000,-1750,11.608
-785000,915000,-1750,11.608
-785000,920000,-1750,11.608
-785000,925000,-1750,11.608
-785000,930000,-1750,11.608
-785000,935000,-1750,0.00585
-780000,400000,-1750,154.25
-780000,405000,-1750,154.25
-780000,410000,-1750,246.95
-780000,415000,-1750,246.95
-780000,420000,-1750,246.95
-780000,425000,-1750,168.8
-780000,430000,-1750,168.8
-780000,435000,-1750,246.95
-780000,440000,-1750,255.5
-780000,445000,-1750,255.5
-780000,450000,-1750,255.5
-780000,455000,-1750,255.5
-780000,460000,-1750,112.75
-780000,465000,-1750,112.75
-780000,470000,-1750,112.75
-780000,475000,-1750,4.913
-780000,480000,-1750,112.75
-780000,485000,-1750,112.75
-780000,490000,-1750,112.75
-780000,495000,-1750,328.9
-780000,500000,-1750,328.9
-780000,505000,-1750,112.75
-780000,510000,-1750,452.29999999999995
-780000,515000,-1750,452.29999999999995
-780000,520000,-1750,285.92499999999995
-780000,525000,-1750,112.75
-780000,530000,-1750,112.75
-780000,535000,-1750,112.75
-780000,540000,-1750,112.75
-780000,545000,-1750,341.04999999999995
-780000,550000,-1750,341.04999999999995
-780000,555000,-1750,112.75
-780000,560000,-1750,112.75
-780000,565000,-1750,112.75
-780000,570000,-1750,165.7
-780000,575000,-1750,1.287
-780000,580000,-1750,1.29
-780000,585000,-1750,1.29
-780000,590000,-1750,1.29
-780000,595000,-1750,1.29
-780000,600000,-1750,11.608
-780000,605000,-1750,0.07035
-780000,610000,-1750,0.07035
-780000,615000,-1750,0.00585
-780000,620000,-1750,4.913
-780000,625000,-1750,0.07035
-780000,630000,-1750,0.00585
-780000,635000,-1750,11.608
-780000,640000,-1750,0.07035
-780000,645000,-1750,0.4515
-780000,650000,-1750,0.4515
-780000,655000,-1750,11.608
-780000,660000,-1750,11.608
-780000,665000,-1750,11.608
-780000,670000,-1750,11.608
-780000,675000,-1750,11.608
-780000,710000,-1750,0.07035
-780000,715000,-1750,17.130000000000003
-780000,720000,-1750,11.608
-780000,725000,-1750,4.913
-780000,730000,-1750,11.608
-780000,735000,-1750,4.913
-780000,740000,-1750,4.913
-780000,770000,-1750,145.55
-780000,775000,-1750,145.55
-780000,780000,-1750,11.608
-780000,785000,-1750,17.130000000000003
-780000,790000,-1750,1.287
-780000,795000,-1750,0.00585
-780000,850000,-1750,0.00585
-780000,855000,-1750,0.00585
-780000,860000,-1750,4.913
-780000,865000,-1750,0.07035
-780000,870000,-1750,0.07035
-780000,875000,-1750,11.608
-780000,880000,-1750,0.07035
-780000,885000,-1750,0.07035
-780000,890000,-1750,0.07035
-780000,895000,-1750,0.07035
-780000,900000,-1750,4.913
-780000,905000,-1750,11.608
-780000,910000,-1750,4.913
-780000,915000,-1750,24.130000000000003
-780000,920000,-1750,11.608
-780000,925000,-1750,4.913
-780000,930000,-1750,4.913
-780000,935000,-1750,4.913
-775000,400000,-1750,154.25
-775000,420000,-1750,246.95
-775000,430000,-1750,187.7
-775000,440000,-1750,168.8
-775000,445000,-1750,112.75
-775000,450000,-1750,246.95
-775000,455000,-1750,112.75
-775000,460000,-1750,112.75
-775000,465000,-1750,112.75
-775000,470000,-1750,112.75
-775000,475000,-1750,112.75
-775000,480000,-1750,285.92499999999995
-775000,485000,-1750,266.025
-775000,490000,-1750,112.75
-775000,495000,-1750,112.75
-775000,500000,-1750,452.29999999999995
-775000,505000,-1750,452.29999999999995
-775000,510000,-1750,255.5
-775000,515000,-1750,285.92499999999995
-775000,520000,-1750,266.025
-775000,525000,-1750,266.025
-775000,530000,-1750,425.85
-775000,535000,-1750,341.04999999999995
-775000,540000,-1750,341.04999999999995
-775000,545000,-1750,341.04999999999995
-775000,550000,-1750,165.7
-775000,555000,-1750,165.7
-775000,560000,-1750,165.7
-775000,565000,-1750,249.6
-775000,570000,-1750,165.7
-775000,575000,-1750,165.7
-775000,580000,-1750,165.7
-775000,585000,-1750,1.29
-775000,590000,-1750,1.29
-775000,595000,-1750,1.29
-775000,600000,-1750,11.608
-775000,605000,-1750,11.608
-775000,610000,-1750,11.608
-775000,615000,-1750,4.913
-775000,620000,-1750,0.00585
-775000,625000,-1750,0.07035
-775000,630000,-1750,0.00585
-775000,635000,-1750,4.913
-775000,640000,-1750,4.913
-775000,645000,-1750,0.07035
-775000,650000,-1750,0.07035
-775000,655000,-1750,0.07035
-775000,660000,-1750,0.07035
-775000,665000,-1750,0.07035
-775000,670000,-1750,11.608
-775000,710000,-1750,0.4515
-775000,715000,-1750,1.287
-775000,720000,-1750,1.287
-775000,725000,-1750,4.913
-775000,730000,-1750,11.608
-775000,735000,-1750,0.4515
-775000,765000,-1750,145.55
-775000,770000,-1750,145.55
-775000,775000,-1750,145.55
-775000,780000,-1750,11.608
-775000,785000,-1750,11.608
-775000,850000,-1750,0.07035
-775000,855000,-1750,0.00585
-775000,860000,-1750,0.00585
-775000,865000,-1750,4.913
-775000,870000,-1750,0.07035
-775000,875000,-1750,0.00585
-775000,880000,-1750,1.29
-775000,885000,-1750,0.07035
-775000,890000,-1750,1.29
-775000,895000,-1750,0.07035
-775000,900000,-1750,4.913
-775000,905000,-1750,11.608
-775000,910000,-1750,1.287
-775000,915000,-1750,1.287
-775000,920000,-1750,11.608
-775000,925000,-1750,4.913
-775000,930000,-1750,4.913
-770000,420000,-1750,246.95
-770000,440000,-1750,246.95
-770000,445000,-1750,246.95
-770000,450000,-1750,246.95
-770000,455000,-1750,221.65
-770000,460000,-1750,0.00585
-770000,465000,-1750,112.75
-770000,470000,-1750,112.75
-770000,475000,-1750,266.025
-770000,480000,-1750,112.75
-770000,485000,-1750,266.025
-770000,490000,-1750,266.025
-770000,495000,-1750,112.75
-770000,500000,-1750,266.025
-770000,505000,-1750,112.75
-770000,510000,-1750,0.00585
-770000,515000,-1750,112.75
-770000,520000,-1750,285.92499999999995
-770000,525000,-1750,112.75
-770000,530000,-1750,425.85
-770000,535000,-1750,341.04999999999995
-770000,540000,-1750,341.04999999999995
-770000,545000,-1750,165.7
-770000,550000,-1750,269.7
-770000,555000,-1750,165.7
-770000,560000,-1750,165.7
-770000,565000,-1750,165.7
-770000,570000,-1750,112.75
-770000,575000,-1750,165.7
-770000,580000,-1750,165.7
-770000,585000,-1750,249.6
-770000,590000,-1750,1.29
-770000,595000,-1750,1.29
-770000,600000,-1750,17.130000000000003
-770000,605000,-1750,11.608
-770000,610000,-1750,0.00585
-770000,615000,-1750,11.608
-770000,620000,-1750,0.07035
-770000,625000,-1750,4.913
-770000,630000,-1750,4.913
-770000,635000,-1750,4.913
-770000,640000,-1750,4.913
-770000,645000,-1750,0.07035
-770000,650000,-1750,0.00585
-770000,655000,-1750,0.07035
-770000,660000,-1750,0.07035
-770000,665000,-1750,0.07035
-770000,670000,-1750,0.07035
-770000,675000,-1750,0.07035
-770000,710000,-1750,0.4515
-770000,715000,-1750,1.287
-770000,720000,-1750,0.4515
-770000,725000,-1750,0.4515
-770000,730000,-1750,0.4515
-770000,735000,-1750,17.130000000000003
-770000,765000,-1750,11.608
-770000,770000,-1750,11.608
-770000,775000,-1750,145.55
-770000,780000,-1750,11.608
-770000,835000,-1750,1.29
-770000,840000,-1750,0.0645
-770000,845000,-1750,0.0645
-770000,850000,-1750,0.07035
-770000,855000,-1750,0.00585
-770000,860000,-1750,0.00585
-770000,865000,-1750,17.130000000000003
-770000,870000,-1750,2.19
-770000,875000,-1750,0.07035
-770000,880000,-1750,1.29
-770000,885000,-1750,0.07035
-770000,890000,-1750,1.29
-770000,895000,-1750,4.913
-770000,900000,-1750,11.608
-770000,905000,-1750,4.913
-770000,910000,-1750,1.287
-770000,915000,-1750,1.287
-770000,920000,-1750,0.00585
-770000,925000,-1750,0.00585
-765000,455000,-1750,221.65
-765000,460000,-1750,1.3545
-765000,465000,-1750,255.5
-765000,470000,-1750,266.025
-765000,475000,-1750,285.92499999999995
-765000,480000,-1750,285.92499999999995
-765000,485000,-1750,285.92499999999995
-765000,490000,-1750,285.92499999999995
-765000,495000,-1750,285.92499999999995
-765000,500000,-1750,112.75
-765000,505000,-1750,0.00585
-765000,510000,-1750,112.75
-765000,515000,-1750,112.75
-765000,520000,-1750,112.75
-765000,525000,-1750,112.75
-765000,530000,-1750,452.29999999999995
-765000,535000,-1750,341.04999999999995
-765000,540000,-1750,165.7
-765000,545000,-1750,165.7
-765000,550000,-1750,165.7
-765000,555000,-1750,165.7
-765000,560000,-1750,165.7
-765000,565000,-1750,165.7
-765000,570000,-1750,165.7
-765000,575000,-1750,165.7
-765000,580000,-1750,165.7
-765000,585000,-1750,17.130000000000003
-765000,590000,-1750,17.130000000000003
-765000,595000,-1750,165.7
-765000,600000,-1750,17.130000000000003
-765000,605000,-1750,17.130000000000003
-765000,610000,-1750,17.130000000000003
-765000,615000,-1750,11.608
-765000,620000,-1750,11.608
-765000,625000,-1750,4.913
-765000,630000,-1750,4.913
-765000,635000,-1750,4.913
-765000,640000,-1750,4.913
-765000,645000,-1750,4.913
-765000,650000,-1750,0.9
-765000,655000,-1750,0.07035
-765000,660000,-1750,0.00585
-765000,665000,-1750,0.07035
-765000,670000,-1750,0.07035
-765000,675000,-1750,0.07035
-765000,680000,-1750,0.07035
-765000,720000,-1750,0.4515
-765000,725000,-1750,0.4515
-765000,730000,-1750,0.4515
-765000,770000,-1750,11.608
-765000,775000,-1750,11.608
-765000,780000,-1750,11.608
-765000,830000,-1750,0.00585
-765000,835000,-1750,0.4515
-765000,840000,-1750,0.4515
-765000,845000,-1750,11.608
-765000,850000,-1750,17.130000000000003
-765000,855000,-1750,17.130000000000003
-765000,860000,-1750,17.130000000000003
-765000,865000,-1750,0.07035
-765000,870000,-1750,2.19
-765000,875000,-1750,0.07035
-765000,880000,-1750,0.07035
-765000,885000,-1750,0.00585
-765000,890000,-1750,0.00585
-765000,895000,-1750,4.913
-765000,900000,-1750,11.608
-765000,905000,-1750,0.00585
-765000,910000,-1750,1.287
-765000,915000,-1750,4.913
-765000,920000,-1750,4.913
-760000,460000,-1750,135.0
-760000,465000,-1750,168.8
-760000,470000,-1750,255.5
-760000,475000,-1750,112.75
-760000,480000,-1750,328.9
-760000,485000,-1750,285.92499999999995
-760000,490000,-1750,285.92499999999995
-760000,495000,-1750,112.75
-760000,500000,-1750,112.75
-760000,505000,-1750,0.00585
-760000,510000,-1750,112.75
-760000,515000,-1750,112.75
-760000,520000,-1750,112.75
-760000,525000,-1750,112.75
-760000,530000,-1750,452.29999999999995
-760000,535000,-1750,165.7
-760000,540000,-1750,165.7
-760000,545000,-1750,165.7
-760000,550000,-1750,249.6
-760000,555000,-1750,165.7
-760000,560000,-1750,165.7
-760000,565000,-1750,165.7
-760000,570000,-1750,165.7
-760000,575000,-1750,249.6
-760000,580000,-1750,269.7
-760000,585000,-1750,165.7
-760000,590000,-1750,249.6
-760000,595000,-1750,165.7
-760000,600000,-1750,165.7
-760000,605000,-1750,165.7
-760000,610000,-1750,0.9
-760000,615000,-1750,4.913
-760000,620000,-1750,0.9
-760000,625000,-1750,0.07035
-760000,630000,-1750,0.07035
-760000,635000,-1750,0.07035
-760000,640000,-1750,4.913
-760000,645000,-1750,4.913
-760000,650000,-1750,0.07035
-760000,655000,-1750,1.3545
-760000,660000,-1750,0.07035
-760000,665000,-1750,0.07035
-760000,670000,-1750,0.07035
-760000,675000,-1750,0.07035
-760000,680000,-1750,0.07035
-760000,685000,-1750,0.07035
-760000,690000,-1750,0.07035
-760000,695000,-1750,0.07035
-760000,715000,-1750,0.00585
-760000,720000,-1750,0.07035
-760000,725000,-1750,0.07035
-760000,770000,-1750,0.0645
-760000,775000,-1750,0.00585
-760000,835000,-1750,0.4515
-760000,840000,-1750,0.4515
-760000,845000,-1750,17.130000000000003
-760000,850000,-1750,0.4515
-760000,855000,-1750,17.130000000000003
-760000,860000,-1750,0.07035
-760000,865000,-1750,0.07035
-760000,870000,-1750,2.19
-760000,875000,-1750,0.00585
-760000,880000,-1750,0.00585
-760000,885000,-1750,0.07035
-760000,890000,-1750,4.913
-760000,895000,-1750,4.913
-760000,900000,-1750,11.608
-760000,905000,-1750,4.913
-760000,910000,-1750,11.608
-760000,915000,-1750,11.608
-760000,920000,-1750,4.913
-755000,455000,-1750,246.95
-755000,470000,-1750,0.00585
-755000,475000,-1750,452.29999999999995
-755000,480000,-1750,452.29999999999995
-755000,485000,-1750,285.92499999999995
-755000,490000,-1750,425.85
-755000,495000,-1750,266.025
-755000,500000,-1750,0.00585
-755000,505000,-1750,112.75
-755000,510000,-1750,112.75
-755000,515000,-1750,112.75
-755000,520000,-1750,112.75
-755000,525000,-1750,112.75
-755000,530000,-1750,425.85
-755000,535000,-1750,165.7
-755000,540000,-1750,269.7
-755000,545000,-1750,165.7
-755000,550000,-1750,165.7
-755000,555000,-1750,165.7
-755000,560000,-1750,249.6
-755000,565000,-1750,165.7
-755000,570000,-1750,165.7
-755000,575000,-1750,165.7
-755000,580000,-1750,165.7
-755000,585000,-1750,225.41
-755000,590000,-1750,0.9
-755000,595000,-1750,145.55
-755000,600000,-1750,145.55
-755000,605000,-1750,0.9
-755000,610000,-1750,0.9
-755000,615000,-1750,145.55
-755000,620000,-1750,0.9
-755000,625000,-1750,0.9
-755000,630000,-1750,4.913
-755000,635000,-1750,0.9
-755000,640000,-1750,0.00585
-755000,645000,-1750,0.9
-755000,650000,-1750,0.07035
-755000,655000,-1750,0.07035
-755000,660000,-1750,0.07035
-755000,665000,-1750,0.07035
-755000,670000,-1750,0.07035
-755000,675000,-1750,0.00585
-755000,680000,-1750,0.07035
-755000,685000,-1750,11.608
-755000,690000,-1750,11.608
-755000,695000,-1750,11.608
-755000,700000,-1750,11.608
-755000,705000,-1750,0.07035
-755000,710000,-1750,1.3545
-755000,715000,-1750,4.913
-755000,720000,-1750,0.07035
-755000,840000,-1750,0.07035
-755000,845000,-1750,0.07035
-755000,850000,-1750,0.4515
-755000,855000,-1750,1.287
-755000,860000,-1750,0.07035
-755000,865000,-1750,0.07035
-755000,870000,-1750,24.130000000000003
-755000,875000,-1750,0.07035
-755000,880000,-1750,0.07035
-755000,885000,-1750,11.608
-755000,890000,-1750,4.913
-755000,895000,-1750,24.130000000000003
-755000,900000,-1750,4.913
-755000,905000,-1750,4.913
-755000,910000,-1750,4.913
-755000,915000,-1750,11.608
-755000,920000,-1750,4.913
-755000,925000,-1750,4.913
-750000,465000,-1750,112.75
-750000,470000,-1750,112.75
-750000,475000,-1750,266.025
-750000,480000,-1750,452.29999999999995
-750000,485000,-1750,425.85
-750000,490000,-1750,266.025
-750000,495000,-1750,266.025
-750000,500000,-1750,112.75
-750000,505000,-1750,112.75
-750000,510000,-1750,112.75
-750000,515000,-1750,112.75
-750000,520000,-1750,425.85
-750000,525000,-1750,425.85
-750000,530000,-1750,165.7
-750000,535000,-1750,165.7
-750000,540000,-1750,165.7
-750000,545000,-1750,165.7
-750000,550000,-1750,165.7
-750000,555000,-1750,165.7
-750000,560000,-1750,249.6
-750000,565000,-1750,165.7
-750000,570000,-1750,165.7
-750000,575000,-1750,165.7
-750000,580000,-1750,145.55
-750000,585000,-1750,145.55
-750000,590000,-1750,145.55
-750000,595000,-1750,145.55
-750000,600000,-1750,145.55
-750000,605000,-1750,145.55
-750000,610000,-1750,0.00585
-750000,615000,-1750,0.9
-750000,620000,-1750,145.55
-750000,625000,-1750,0.9
-750000,630000,-1750,0.9
-750000,635000,-1750,0.07035
-750000,640000,-1750,0.00585
-750000,645000,-1750,0.00585
-750000,685000,-1750,0.00585
-750000,690000,-1750,11.608
-750000,695000,-1750,11.608
-750000,700000,-1750,11.608
-750000,705000,-1750,11.608
-750000,710000,-1750,11.608
-750000,715000,-1750,0.00585
-750000,720000,-1750,0.07035
-750000,840000,-1750,0.07035
-750000,845000,-1750,0.07035
-750000,850000,-1750,0.4515
-750000,855000,-1750,0.07035
-750000,860000,-1750,0.07035
-750000,865000,-1750,24.130000000000003
-750000,870000,-1750,0.07035
-750000,875000,-1750,0.07035
-750000,880000,-1750,11.608
-750000,885000,-1750,4.913
-750000,890000,-1750,0.0645
-750000,895000,-1750,0.07035
-750000,900000,-1750,11.608
-750000,905000,-1750,4.913
-750000,910000,-1750,11.608
-750000,915000,-1750,11.608
-750000,920000,-1750,4.913
-750000,925000,-1750,4.913
-745000,475000,-1750,285.92499999999995
-745000,480000,-1750,112.75
-745000,485000,-1750,112.75
-745000,490000,-1750,112.75
-745000,495000,-1750,328.9
-745000,500000,-1750,112.75
-745000,505000,-1750,112.75
-745000,510000,-1750,112.75
-745000,515000,-1750,112.75
-745000,520000,-1750,425.85
-745000,525000,-1750,165.7
-745000,530000,-1750,249.6
-745000,535000,-1750,165.7
-745000,540000,-1750,165.7
-745000,545000,-1750,165.7
-745000,550000,-1750,112.75
-745000,555000,-1750,112.75
-745000,560000,-1750,165.7
-745000,565000,-1750,40.849999999999994
-745000,570000,-1750,225.41
-745000,575000,-1750,225.41
-745000,580000,-1750,145.55
-745000,585000,-1750,225.41
-745000,590000,-1750,251.01
-745000,595000,-1750,145.55
-745000,600000,-1750,145.55
-745000,605000,-1750,145.55
-745000,610000,-1750,0.9
-745000,615000,-1750,145.55
-745000,620000,-1750,0.9
-745000,625000,-1750,225.41
-745000,630000,-1750,0.00585
-745000,710000,-1750,0.00585
-745000,715000,-1750,0.07035
-745000,720000,-1750,1.3545
-745000,845000,-1750,0.07035
-745000,850000,-1750,0.07035
-745000,855000,-1750,0.07035
-745000,860000,-1750,0.07035
-745000,865000,-1750,0.07035
-745000,870000,-1750,0.07035
-745000,875000,-1750,0.07035
-745000,880000,-1750,11.608
-745000,885000,-1750,10.533000000000001
-745000,890000,-1750,24.130000000000003
-745000,895000,-1750,11.608
-745000,900000,-1750,11.608
-745000,905000,-1750,4.913
-745000,910000,-1750,11.608
-745000,915000,-1750,11.608
-740000,475000,-1750,112.75
-740000,480000,-1750,112.75
-740000,485000,-1750,112.75
-740000,490000,-1750,112.75
-740000,495000,-1750,165.7
-740000,500000,-1750,285.92499999999995
-740000,505000,-1750,112.75
-740000,510000,-1750,112.75
-740000,515000,-1750,165.7
-740000,520000,-1750,165.7
-740000,525000,-1750,165.7
-740000,530000,-1750,249.6
-740000,535000,-1750,165.7
-740000,540000,-1750,165.7
-740000,545000,-1750,165.7
-740000,550000,-1750,165.7
-740000,555000,-1750,165.7
-740000,560000,-1750,145.55
-740000,565000,-1750,145.55
-740000,570000,-1750,145.55
-740000,575000,-1750,225.41
-740000,580000,-1750,219.26
-740000,585000,-1750,145.55
-740000,590000,-1750,225.41
-740000,595000,-1750,145.55
-740000,600000,-1750,145.55
-740000,605000,-1750,145.55
-740000,610000,-1750,112.75
-740000,615000,-1750,112.75
-740000,620000,-1750,112.75
